business_id,name,address,city,latitude,longitude,stars,review_count,categories
6PmGl1cgMRm0oe5Idu8CZw,Tampa Joe's,9316 Anderson Rd.,Tampa,28.0344974,-82.5421181,3.5,198,"Nightlife, Sports Bars, American (New), Pizza, Italian, Bars, American (Traditional), Restaurants"
nYZJW0VSRtieUjXJ-laIrQ,Taco Bell,3802 South Dale Mabry Highway,Tampa,27.907212627,-82.505713908,1.5,42,"Restaurants, Mexican, Tacos, Tex-Mex, Fast Food, Breakfast & Brunch"
xfsXGjtRcXyydgmUmfgKWQ,New York New York Pizza,533 S Howard Ave,Tampa,27.9396713,-82.4834192,3.5,224,"Restaurants, Pizza, Food, American (Traditional), Chicken Wings, Salad, Italian, Soup"
KcIbwdRfTZAQi5L-NupTxw,Marco's Pizza,260 Harbor Village Ln,Apollo Beach,27.7520663627,-82.4120936916,3.5,29,"Restaurants, Pizza"
ci5viY5rdKTuwMvGBu152w,Little Caesars,3030 22nd Ave N,Saint Petersburg,27.791507,-82.67451,3.0,12,"Pizza, Restaurants"
mXLGdrsBTKHGx99W75sLMQ,"Wayne Lee, MD","1020 E Brandon Blvd, Ste 101",Brandon,27.9387346,-82.2672957,5.0,7,"Plastic Surgeons, Doctors, Cosmetic Surgeons, Beauty & Spas, Skin Care, Restaurants, Pizza, Health & Medical, Medical Spas"
wjR2SPyFDgS-M6WXyDsbBw,Pizza Box,923 Central Ave,Saint Petersburg,27.7713564,-82.6473901,4.5,297,"American (New), Pizza, Restaurants, Local Flavor, Vegetarian"
XiZNyEMpS09MgFCw1FykTg,Domino's Pizza,947 E Brandon Blvd,Brandon,27.9370544,-82.270167,2.5,7,"Pizza, Sandwiches, Restaurants, Chicken Wings"
lxhYeCGJyHu5Pnx30quNSg,AirHeads Trampoline Arena - St. Pete/Clearwater,12401 Belcher Rd,Largo,27.8857666,-82.7447806,3.5,46,"American (Traditional), Parks, Amusement Parks, Venues & Event Spaces, Fitness & Instruction, Party & Event Planning, Pizza, Event Planning & Services, Recreation Centers, Restaurants, Active Life, Trampoline Parks"
gpRaW4K8eYjbGHzcglwF_A,BellaBrava,1015 Gramercy Ln,Tampa,27.9525600539,-82.5031322411,4.0,31,"Bars, Nightlife, Restaurants, Italian, Pizza"
GBtCFp9EU0Ti86ftGewZZg,Your Pie - Brandon,125 E Bloomingdale Ave,Brandon,27.8928659,-82.2841386,4.5,66,"Pasta Shops, Specialty Food, Food, Salad, Pizza, Restaurants"
D9-oMc1PXlVtHJIczcdh2Q,J & R’s Pizzeria,608 Oakfield Dr,Brandon,27.9346486,-82.2920435,4.5,5,"Restaurants, Salad, Buffets, Pizza, Italian, Breakfast & Brunch"
l1n4fUNSgzCoe6jgi8-ryg,Top Slice Pizzeria,21 3rd St N,Saint Petersburg,27.771722,-82.63691,4.0,111,"Restaurants, Pizza"
aebW5wPMGdzRu2PJ7cIgug,Little Caesar's Pizza,1246 E Brandon Blvd,Brandon,27.9383246,-82.2639321,1.5,10,"Pizza, Restaurants"
D1WqtPVxtjMQxH9FsomAXw,Foodys Diner and Pizza House,7512 W Hillsborough Ave,Tampa,27.9962457658,-82.5636700541,4.5,72,"Breakfast & Brunch, Pizza, Diners, Burgers, Comfort Food, Restaurants"
UXsuPBb-R9Ndw0k7Ul2pgQ,Hungry Howie's Pizza & Subs,8802 Rocky Creek Rd,Tampa,27.9961834,-82.5838725,3.5,12,"Italian, Restaurants, Sandwiches, Chicken Wings, Pizza"
_MWbuRiTqbWEjlfxRAvzWQ,Cristino's Coal Oven Pizza,1101 S Fort Harrison Ave,Clearwater,27.954326299999998,-82.7996168,4.5,936,"Pizza, Restaurants"
reIvNq9itB-_8rf21J6Lqg,Villa Verde Cafe' Ristorante Italiano,12634 US Hwy 41,Spring Hill,28.341289,-82.5014306,3.5,46,"Restaurants, Desserts, Pizza, Food, Italian"
qVwLEvBHLdafrd0YonO6pg,Taco Bell,9211 US 19 North,Port Richey,28.2912302268,-82.7115649696,2.0,19,"Breakfast & Brunch, Restaurants, Fast Food, Mexican, Tacos, Tex-Mex"
D89ZWdqyuidrkXIA4V2O5w,Hungry Howie's Pizza & Subs,14916 N Florida Ave,Tampa,28.0852866,-82.4600627,2.5,10,"Chicken Wings, Italian, Sandwiches, Restaurants, Pizza"
bhhfYu7-pV_ZcNwKIeSfTQ,Super Sardo's Pizza,10839 Ulmerton Rd,Largo,27.8949304404,-82.7888063458,4.0,173,"Restaurants, Pizza"
8BbydLrnhCZQELr_WiNxRg,Masa Sub and Grill With A Touch Of Mediterranean,2337 Seven Springs Blvd,New Port Richey,28.1933615,-82.6995764,4.0,9,"American (Traditional), Sandwiches, Greek, Pizza, Restaurants, Mediterranean"
ZqDYle4EVIOR5Cfd6l0jWA,Corvo Bianco Wood Fired Pizza,931 Huntley Ave,Dunedin,28.0137414,-82.78902,4.5,29,"Food Trucks, Pizza, Restaurants, Food, Italian"
kfRkKRVlaPAYOraik4JVXQ,Marco's Pizza,"4711 W Gandy Blvd, Ste 1",Tampa,27.8937509,-82.5256729,3.5,51,"Restaurants, Pizza"
eM2TSSKALQTML8vNU7fVzA,L'oven Pizza,"2194 Main St, Ste A",Dunedin,28.019897,-82.7484742,3.5,43,"Pizza, Restaurants, Sandwiches, Chicken Wings"
pTYYvaidkQxPVtKg6MP9FA,The Tutored Chef,"4401 N Himes Ave, Ste 150",Tampa,27.9823031,-82.5006971,4.5,17,"Restaurants, American (Traditional), American (New), Soup, Pizza"
k7Q_5rc3E1t9oxq9QpTMQQ,Taco Bell,16020 Mapledale Blvd,Tampa,28.098408,-82.503029,1.5,27,"Fast Food, Mexican, Tacos, Tex-Mex, Restaurants, Breakfast & Brunch"
iBlfS6K-IHvftKFr-8YiNQ,Domino's Pizza,4115 W Kennedy Blvd,Tampa,27.945109,-82.512649,3.0,26,"Pizza, Restaurants, Sandwiches, Chicken Wings"
309eD1s4UG_TkBNHUKAzYA,Pizzeataly,5521 Hanley Rd,Tampa,27.9990821912,-82.562127414,4.5,9,"Restaurants, Food, Food Trucks, Italian, Pizza"
xW3fwoUMGPMExBCmPu82SA,The Loaded Slice,1128 Us-19 Alternate Hwy,Holiday,28.1750379,-82.7471424,2.5,27,"Restaurants, Chicken Wings, Burgers, Pizza"
g8doNojWtmykwh0hVItCrg,Domino's Pizza,4925 34th St S,St Petersburg,27.723853,-82.680132,2.0,34,"Chicken Wings, Restaurants, Pizza, Sandwiches"
jSu-PcNxqCTDNzJbCxRhfw,Aldo’s New York Pizza,"2551 Drew St, Ste 201",Clearwater,27.96693,-82.731795,4.5,78,"Pizza, Restaurants, Burgers, Chicken Wings"
lx1et8HpxKMlQIbzudoM1w,Taco Bell,2028 66th St.,Saint Petersburg,27.7888044041,-82.7289306382,2.0,20,"Restaurants, Fast Food, Tacos, Mexican, Breakfast & Brunch, Tex-Mex"
OKKmFiXV0X3uTJmU2LdESA,Hungry Howie's Pizza & Subs,6207 E Hillsborough,Tampa,27.995707,-82.386601,2.0,9,"Pizza, Restaurants, Italian, Chicken Wings, Sandwiches"
fR4qU4qKHVCWQb-eQ61OgQ,D & D Gourmet Deli,4205 W Kennedy Blvd,Tampa,27.9452255,-82.5143768,3.0,24,"Food Delivery Services, Sandwiches, American (New), Food, Delis, Cheesesteaks, Pizza, Restaurants"
LJ3OPCppT2A4G4oB8vZ9bA,Taco Bell,3401 5th Avenue N,Saint Petersburg,27.777497,-82.679459,2.0,25,"Restaurants, Breakfast & Brunch, Fast Food, Tacos, Tex-Mex, Mexican"
emcm0AXo4zyiyLPUAD6auQ,Pi Pizza Bar,1415 Pinehurst Rd,Dunedin,28.0236186,-82.770968,5.0,5,"Bars, Beer Bar, Pizza, Restaurants, Sports Bars, Nightlife"
8ObCdQQ3mHwDsSsk75Z2lA,Slyce - Indian Rocks Beach,311 Gulf Blvd,Indian Rocks Beach,27.8812318,-82.8501584,4.0,576,"Pizza, Restaurants, Wine Bars, Arts & Entertainment, Nightlife, Music Venues, Bars, Beer Bar, Italian"
j4ZuVRyMlFVTQAXJuWDluA,Little Caesars Pizza,5366 Ehrlich Rd,Tampa,28.0817284,-82.5413718,3.5,7,"Restaurants, Pizza"
hD5BXxHrP1VtuJbSDg8lSQ,Spa Beach Bistro,501 2nd Ave NE,St. Petersburg,27.7740307454,-82.6285592906,3.5,25,"Restaurants, Pizza"
i2WiqWwv3H9DZJ8uaqwPDA,BJ's Restaurant & Brewhouse,"27001 US Highway 19 N, Ste 1160",Clearwater,28.0164788643,-82.7348620601,3.5,274,"American (New), Breweries, Nightlife, Food, Bars, Pizza, Restaurants"
S21zm5nS5nyGM8m7nPCNsg,Taco Bell,5318 East Fowler Ave,Tampa,28.054393,-82.394962,2.5,29,"Breakfast & Brunch, Tacos, Mexican, Tex-Mex, Restaurants, Fast Food"
wlfpN7V_f4HW5yKHTAJm5g,Hungry Howie's Pizza & Subs,3780 Tampa Rd,Oldsmar,28.042468,-82.677786,2.5,14,"Restaurants, Pizza, Chicken Wings, Italian, Sandwiches"
5u61-6q6o0YvST1AxCiDxQ,Domino's Pizza,22911 State Road 54,Lutz,28.1863996,-82.4373242,2.0,7,"Restaurants, Pizza, Fast Food, Sandwiches, Chicken Wings"
YGlWTnf8OX1gL0duW41yWQ,Papa John's Pizza,"39028 Us Hwy 19 North, Ste 8",Tarpon Springs,28.126786,-82.7407474,2.5,10,"Restaurants, Pizza"
uw4M9GunX1QWzdJ98syXKg,Pistolese's Pizzeria,"7130 Big Bend Rd, Ste 111",Gibsonton,27.7930008,-82.3710818,4.0,38,"Pizza, Italian, Restaurants"
ZKfRC21YEH3GGqCVVN8qEg,Verducci's Trattoria Pizzeria,7800 Blind Pass Rd,St Pete Beach,27.744899,-82.752135,4.0,362,"Restaurants, Pizza, Seafood, Salad, Italian"
JdCc3cLrCk1KMDvzIqBVVw,Hungry Howie's Pizza & Subs,1511 W Brandon Blvd,Brandon,27.9372655,-82.3075945,3.0,14,"Sandwiches, Chicken Wings, Restaurants, Pizza, Italian"
I2_0af3Gu4SyAq4Qdz5cFg,Original Westshore Pizza South Tampa,4802 W Bay Ct Ave,Tampa,27.9071222,-82.5270814,3.0,175,"Restaurants, Pizza, Sandwiches, American (Traditional), Salad"
XRwYVwWUi8qgRxYqpEK_Kg,"Vittoria's Pizza, Subs & Pasta",1080 Pasadena Ave S,South Pasadena,27.7514295,-82.7293193,1.5,13,"Mexican, Pizza, Delis, Breakfast & Brunch, Food Delivery Services, Caterers, Food, Italian, Restaurants, Event Planning & Services, Sandwiches"
mi63FnVXGeGgasWxUSeRsA,Noble Crust,11618 N Dale Mabry Hwy,Tampa,28.0542997,-82.5048488,4.0,503,"Restaurants, Breakfast & Brunch, Pizza, Southern, Italian"
p6klcK2owWoH97jHSuOZ7w,Taco Bell,5367 Ehrlich Road,Tampa,28.0827,-82.54329,2.0,20,"Fast Food, Tex-Mex, Restaurants, Mexican, Tacos"
9n-1LQLX3ntBfBtMwgSpig,900 Degrees Woodfired Pizza,"28152 Paseo Dr, Ste 195, The Shops At Wiregrass",Wesley Chapel,28.1877155219,-82.3499629331,4.0,258,"Gluten-Free, Chicken Wings, Pizza, Italian, Restaurants"
VtiZZRMTTokVZXsfVO3BZQ,Joto's Pizza Pub,8080 49th St N,Pinellas Park,27.8455235,-82.7004197,4.0,27,"Restaurants, Pizza, Salad, Food, Desserts"
GLXyaMTUbIb8uX4_aWlsfA,Taco Bell,40976 US Highway 19 North,Tarpon Springs,28.14566,-82.7405,2.0,23,"Mexican, Tacos, Breakfast & Brunch, Restaurants, Fast Food, Tex-Mex"
QsdU3BQJH_wes3hI3bdHBQ,Slyce - St Pete Beach,6340 Gulf Blvd,St. Pete Beach,27.7348227,-82.7468083,4.5,14,"Bars, Nightlife, Restaurants, Sports Bars, Pizza, Sandwiches"
viPM-ey8UNXBajpPriuKnA,Country Pizza Italian Grill,14820 US Hwy 19 N,Clearwater,27.9073152,-82.7300051,4.0,80,"Pizza, Italian, Restaurants"
5kraiWlkR8E70XP_loyPKw,Leo & Joe's New Jersey Pizza and Italian Restaurant,8802 State Rd 52,Hudson,28.331062,-82.669136,3.0,62,"Restaurants, Italian, Pizza, Beer, Wine & Spirits, Food"
FZSrUCl8DqHquHjV2qPuQg,Vinny's Pizza & Restaurant,2169 N Hercules Ave,Clearwater,28.0005853516,-82.7548317611,4.0,55,"Pizza, Restaurants, Italian"
DpDdhCvjjmjUJxPleSbDhg,Lucky Lobster,941 Huntley Ave,Dunedin,28.014582,-82.7889974,4.0,491,"American (Traditional), Seafood, Restaurants, Burgers, Pizza"
OTjS4wcvaabAzpfkwVzwxw,PDQ Test Kitchen,"4343 Anchor Plaza Pkwy, Ste 100",Tampa,27.981075,-82.547939,4.0,28,"Sandwiches, Restaurants, American (Traditional), Pizza, Delis, Salad, Fast Food, Burgers"
MGACM7AouLEPLWW-ICM4RQ,Manolo's Italian Restaurant,38445 5th Ave,Zephyrhills,28.234387,-82.180345,3.5,39,"Nightlife, Bars, Restaurants, Italian, Sports Bars, Pizza"
KRKMqUbVn-4lWjLmayeEBA,Domino's Pizza,3801 W Gandy Blvd,Tampa,27.894475,-82.506775,3.5,21,"Restaurants, Sandwiches, Pizza, Chicken Wings"
cbsBpuwFZdnyIe0QeWkBRw,Marco's Pizza,20305 Bruce B Downs Blvd,Tampa,28.1618074356,-82.3527387312,3.0,38,"Restaurants, Pizza"
wmp-0QsQKa4AD1P4GAtOlA,Beach Pizza Plus,18117 Gulf Blvd,Redingtn Shor,27.8330514,-82.8329645,3.5,117,"Chicken Wings, Restaurants, Food, Sandwiches, Pizza, Desserts"
6kyHuvvCw_EsdiAm3Ui1ww,Munchies,11208 E Dr Martin Luther King Jr,Seffner,27.9820616,-82.3098975,3.0,40,"Pizza, Restaurants, Chicken Wings"
gfyMB3EprSRf0Ddjj0GXeA,Enos Executive Painting,,Tampa,28.1434318,-82.3343375,3.0,8,"Painters, Restaurants, Interior Design, Pizza, Home Services, Pressure Washers"
fkMa4WOfJkrW07CIqkpMcQ,Morty's Pizza,7534 Massachusetts Ave,New Port Richey,28.258925,-82.68941,4.0,28,"Restaurants, Pizza"
M393O-w38Ml_WucZke0K-Q,Formaggio's at Riverhills,4356 Lithia Pinecrest Rd,Lithia,27.8763674,-82.2241004,4.0,40,"Italian, Salad, Pizza, Restaurants"
HNZ3EnvNDv1cl00IY-RCgw,Downtown Pizza Sports Bar And Grill,428 Cleveland St,Clearwater,27.965785,-82.800223,4.5,43,"Nightlife, Bars, Italian, Food, Sports Bars, Beer, Wine & Spirits, Restaurants"
y-Ook7IVvOhJYON2ztX5ZA,Cicis,1560 North Mcmullen Booth Rd,Clearwater,27.9817246,-82.7112366,2.5,58,"Food, Salad, Restaurants, Pizza, Desserts"
JwrIiF4oihcg9rjyHjxY7w,Capri Pizza-N-More,10359 Cross Creek Blvd,Tampa,28.144254725,-82.3127451583,4.5,63,"Pasta Shops, Pizza, Restaurants, Food, Specialty Food"
0gLOMJD45H-g1ABB3H_Vlg,Marco's Pizza,11182 66th St N,Largo,27.8740848697,-82.72965,2.5,10,"Restaurants, Italian, Pizza"
zIqUOfu08Epj8GcZNbwDOg,Papa John's Pizza,8921 State Road 52,Hudson,28.3317514,-82.6679431,3.0,18,"Restaurants, Pizza"
oNhJPM_9JEO4iC1VSABgLQ,Taco Bell,5096 US 41 19th Ave NW,Apollo Beach,27.738118,-82.428401,2.5,12,"Tacos, Mexican, Restaurants, Fast Food, Breakfast & Brunch"
Mr0-8BXsmM3AqPyzkOENjg,Marco's Pizza,6102 Gunn Hwy,Tampa,28.06312,-82.55,3.0,38,"Pizza, Restaurants"
TL3smLbCudawsxvMOVLxvQ,Domino's Pizza,8206 W Waters Ave,Tampa,28.0254907,-82.5724024,4.5,11,"Pizza, Chicken Wings, Restaurants, Sandwiches"
y_CTCMSA1Y_I6dxZ3wzRDw,Marco's Pizza,2909 James L Redman Pkwy,Plant City,27.9824557,-82.1223159,3.5,12,"Restaurants, Pizza"
RY6y9bVe3RlKq33pCX8wAQ,Papa John's Pizza,2390 Fourth St. North,St. Petersburg,27.7937824,-82.6388486,3.0,23,"Pizza, Restaurants"
sBinabsXdIYlw7-6W11tfQ,Hungry Howie's Pizza & Subs,3216 S Dale Mabry,Tampa,27.91592,-82.505714,3.0,17,"Chicken Wings, Pizza, Italian, Restaurants, Sandwiches"
EGfGwQ6VPSlnm_g3KTa1Dg,New York New York Pizza,11203 Sheldon Rd,Tampa,28.051616,-82.582015,3.5,98,"Pizza, Restaurants, Salad, Burgers"
UiN0rLzx39wVq9XpEOo26A,The Salty Crab Bar & Grill - North Beach,462 Mandalay Ave,Clearwater Beach,27.9807339,-82.8273506,4.5,154,"Restaurants, Pizza, Breakfast & Brunch, Seafood"
k6zJC49Q6-mz8ctJmGceaA,Papa John's Pizza,"7016 Land O'Lakes Blvd, Ste 107",Land O' Lakes,28.2592463807,-82.4739793866,2.5,11,"Restaurants, Pizza"
gx5Aodh8ZiMEuyM34pBvzA,Amici Pizza,26602 Wesley Chapel Blvd,Lutz,28.2273161874,-82.3759754343,4.0,116,"Pizza, Restaurants, Italian"
6_37iH47aHnMODiXVl-gUg,Toby's Original Little Italy Pizza,3523 49th St N,Saint Petersburg,27.804623,-82.6990597,4.0,297,"Italian, Pizza, Restaurants"
iZyQrpnxfCbgOf6XXEIuBQ,Zein's Pizza Wings and Subs,2091 Highland Ave,Clearwater,27.9968530183,-82.7753549743,3.0,20,"American (New), Mediterranean, Restaurants, Pizza, Italian, Chicken Wings"
kkAyWX3toco_aLk0nNM-3A,Villa Rina Pizza,10073 E Adamo Dr,Tampa,27.9419481,-82.3378595,4.0,73,"Restaurants, Pizza, Gluten-Free, Cheesesteaks, Sandwiches, Salad"
JEY_IuBUJ0U0cIHTNMfIGg,Mamma Mia Pizzeria,8639 Regency Park Blvd,Port Richey,28.2826826642,-82.6975510325,4.0,48,"Sandwiches, Pizza, Italian, Restaurants"
9P7hxwVKjYS4C-EkPlvZMw,Madison Avenue Pizza,2660 Bayshore Blvd,Dunedin,28.0506806347,-82.7803384875,4.0,154,"Pizza, Restaurants, Salad, Italian"
jJYjNEI8o2q1S9k89ndRTg,Rosati's Pizza,3437 Lithia Pinecrest Rd,Valrico,27.8924643625,-82.2418701107,3.5,91,"Chicken Wings, Salad, Restaurants, Sandwiches, Pizza"
8cvkk0HB-F2Irctug1h3SA,Doormét,"1155 S Dale Mabry Hwy, Ste 12",Tampa,27.9326175,-82.5063215,4.5,190,"Vegan, Gluten-Free, Burgers, Restaurants, American (New), Cafes, Pizza, American (Traditional)"
Gkru_c5HY1Cea7AqaMLqoA,Taco Bell,4312 U.S. Highway 19,New Port Richey,28.2215,-82.73482,2.0,17,"Restaurants, Tex-Mex, Fast Food, American (Traditional), Mexican, Tacos, Food"
zc2YMtL1HlHv34yJ8AsLWg,Joto's Pizza - Seminole,13050 Park Blvd,Seminole,27.8432698,-82.8192403,3.5,76,"Pizza, Restaurants, Food Delivery Services, Food, Italian"
q8TxxjZ6ZkaHtjetuaZXwA,Pal Joey's,1791 S Highland Ave,Clearwater,27.9316386,-82.7744672,3.5,43,"Pizza, Seafood, Salad, Restaurants, Italian"
m5sJOVp2g1ZhSUgsoGxfbw,The Pub at Safety Harbor,103 8th Ave N,Safety Harbor,27.9911445586,-82.6953488055,4.0,87,"Nightlife, Bars, Pizza, Cocktail Bars, Music Venues, Arts & Entertainment, Restaurants, Pubs"
0CssPu4DgIImkouHXKTY6Q,Tony's Pizza,320 Main St,Dunedin,28.012311,-82.789174,4.0,146,"Pizza, Restaurants"
3XlLh3Zh6MJeqX5LFvEUTQ,Chuck E. Cheese,25921 US Hwy 19,Clearwater,28.0080707,-82.7280126,3.5,28,"Arcades, Restaurants, Pizza, Active Life, Arts & Entertainment, Event Planning & Services, Venues & Event Spaces, Indoor Playcentre, Kids Activities"
t1O2maRO9R65clkQEbMPLw,"Rolando Garcia, MD - Big Bend Pediatric Care","13131 Kings Lake Dr, Ste 101",Gibsonton,27.7942149658,-82.3734320922,1.0,6,"Pizza, Medical Spas, Health & Medical, Beauty & Spas, Doctors, Pediatricians, Restaurants"
LhCpADBfQ7Bz_KSDHDErqg,Little Caesars Pizza,1071 Bruce B Downs Blvd,Wesley Chapel,28.1718958246,-82.3546896332,3.0,11,"Pizza, Restaurants"
56AIvAU0yxOfVKPGwONjuA,Kodawari Cafe,3965 S Henderson Blvd,Tampa,27.9313428,-82.5095353,4.0,8,"Juice Bars & Smoothies, Coffee & Tea, Cafes, Vegan, Food, Restaurants, Specialty Food, Pizza"
x4zIGn9xhUa7lY2jiKUtNw,Budget Motorcars,13720 N Nebraska Ave,Tampa,28.071502,-82.451756,4.0,5,"Auto Repair, Car Dealers, Automotive, Oil Change Stations, Restaurants, Body Shops, Pizza"
v1h5pa9k21vMLA2a_UCthg,Rizzoli's Pizza,2340 State Road 580,Clearwater,28.020139,-82.740368,4.0,100,"Pizza, Salad, Chicken Wings, Sandwiches, Italian, Restaurants"
yjPK1E98amkeSB-Oul8Y5g,Fortunato's Pizza Italian Restaurant,6890 Gulfport Blvd S,South Pasadena,27.7583549799,-82.7357971296,3.5,44,"Pizza, Restaurants, Italian, Food"
ZdiI2vmyvRtVOX6eYuo9jg,Engine 53 Pizza,9103 130th Ave N,Largo,27.8912975,-82.7652754,4.0,32,"Party Bus Rentals, Pizza, Food Trucks, Food, Caterers, Street Vendors, Barbeque, Event Planning & Services, Restaurants, Party Equipment Rentals"
hsU84UpInlNdejDpp-wNKQ,Bavaro's Pizza Napoletana & Pastaria,945 Central Ave,Saint Petersburg,27.7713316,-82.6478657,4.0,277,"Pizza, Restaurants, Salad, Italian"
WGBGKtaVb5iVjFfew2SApg,Reedy Plumbing,5186 State Road 674,Wimauma,27.7129054087,-82.3198650294,3.0,5,"Pizza, Plumbing, Home Services, Restaurants"
PKFZM2CfJpwLlMurOsuISQ,Westshore Pizza,24020 State Rd 54,Lutz,28.1852584222,-82.4190098835,2.5,50,"American (Traditional), Restaurants, Event Planning & Services, Caterers, Chicken Wings, Pizza"
YlAI0sW0bsVsvErTnfXoHQ,Famous Sal's Pizza & Italian Eatery,14190 US Highway 19,Hudson,28.363417,-82.69205,4.0,69,"Italian, Sandwiches, Steakhouses, Restaurants, Pizza, Salad"
SmUnJxCPO_78B3Z5FMdO1w,900 Degrees New York Pizza,6027 Wesley Grove Blvd,Wesley Chapel,28.2443389,-82.3508331,3.5,16,"Restaurants, Pizza, Italian"
aTrMhh9GzzZo5cN0pFmdtg,Blaze Pizza,25456 Sierra Center Blvd,Lutz,28.192855,-82.395125,4.5,128,"Pizza, Restaurants, Salad, Fast Food"
ffc52M0EHgEYQ9I1WqYzBQ,Domino's Pizza,7229 N Dale Mabry Hwy,Tampa,28.015887,-82.5044186,2.0,12,"Sandwiches, Pizza, Chicken Wings, Restaurants"
PCb4B1fObwg0H-xFQzct1w,Slice of The Burg,10484 Roosevelt Blvd N,St Petersburg,27.8670051,-82.6456539,4.0,100,"Restaurants, Sandwiches, Chicken Wings, Pizza"
5xf1ylDuTmbdcFt7-UJTdw,Moschella’s Italian Eatery & Market,5648 Post Oak Blvd,Wesley Chapel,28.2390370254,-82.3676668308,4.5,59,"Pizza, Restaurants, Pasta Shops, Italian, Food, Specialty Food"
CG_NAd2OggmVEQjFOYsuTA,Martha's Family Restaurant,12019 US Hwy 92,Seffner,28.0028700842,-82.2952295467,4.5,289,"American (Traditional), Ice Cream & Frozen Yogurt, Food, Diners, Pizza, Breakfast & Brunch, Restaurants, Southern, Cafes"
mgBZjhn2uwOcd8hHhjck9g,Laser Ops Extreme Gaming Arcade - Tampa,6283 W Waters Ave,Tampa,28.0280695802,-82.5476784828,4.0,45,"Amusement Parks, Pizza, Beer, Wine & Spirits, Arts & Entertainment, Food, Arcades, Laser Tag, Restaurants, Event Planning & Services, Bars, Active Life, Team Building Activities, Sports Bars, Kids Activities, Nightlife, Party & Event Planning"
xOcgWO3xsyZxAPtLSkBz7g,Jet's Pizza,2045 Gulf To Bay Blvd,Clearwater,27.9600164,-82.7524342,3.0,37,"Restaurants, Food, Food Delivery Services, Sandwiches, Pizza, Salad, Italian"
wEdzUMaLE2ebYoe7Z0XGaA,Grimaldi's Pizzeria,253 Westshore Plz,Tampa,27.94628,-82.52873,4.0,480,"Restaurants, Pizza"
X6ZkbbAwCcz-ML1iihsszw,Craft Street Kitchen Trinity,3216 Little Rd,Trinity,28.204689,-82.66286,4.5,644,"Pizza, American (New), Restaurants, Breakfast & Brunch"
FHK7vCGUQr9Y3dfcmElhJw,Papa John's Pizza,5434 Bruce B Downs Blvd.,Wesley Chapel,28.235903,-82.347706,2.5,33,"Pizza, Restaurants"
un1uBFgmY42fP8vmGo8zMw,Taco Bell,17402 Dona Michelle Dr,Tampa,28.12553,-82.36899,2.0,26,"Restaurants, Mexican, Tacos, Breakfast & Brunch, Fast Food, Tex-Mex"
3v00mtItiEWSOI1KfJnsCQ,Little Caesars Pizza,11066 Spring Hill Dr,Spring Hill,28.4601574,-82.5438186,2.0,15,"Restaurants, Pizza"
eUcELoQV3rBt4TpS6DO14g,Siri's Gourmet Burgers & Pizza,2813 Beach Blvd S,Gulfport,27.7417607,-82.7080938,4.0,126,"Restaurants, Pizza, Burgers"
_OoiiPjuSSLfBnw-C7qe7A,Pizza Villa & Restaurant,13122 Spring Hill Dr,Spring Hill,28.4672357,-82.5095776,3.0,64,"Party & Event Planning, Italian, Pizza, Restaurants, Caterers, Event Planning & Services"
_uBLAHV-Syopxo3u-Fs4lA,Plant City Cafe,"1701 S Alexander, Ste 108",Plant City,27.9992145,-82.1386382,3.0,17,"Cuban, Italian, Greek, Pizza, Restaurants"
Ck4xeKZMiqZsaCcB-78yEA,Mellow Mushroom - Clearwater,2630 Gulf To Bay Blvd,Clearwater,27.9611573131,-82.7285153,4.0,407,"Sandwiches, Restaurants, Pizza, Bars, Nightlife"
yWz0fvBbxCCqMZy5-0OKVg,Hungry Howie's Pizza & Subs,8414 N Armenia Ave,Tampa,28.026677,-82.4854565,3.0,9,"Italian, Chicken Wings, Pizza, Restaurants"
9Jdg1BCcqiSWUEszAc9BOQ,Pomodoro Pizza & More,1076 E Brandon Blvd,Brandon,27.940435,-82.266256,4.0,117,"Restaurants, Italian, Pizza"
uvkPesgcU-cRe650B6SeJA,Vinny D's Pizza & Soda To Go,7514 Congress St,New Port Richey,28.266378,-82.7070146,4.5,13,"Pizza, Italian, Restaurants"
oQuYddcB3SluBUMuklGCnw,Coastal Pizza Kitchen,17001 Gulf Blvd,North Redington Beach,27.818794,-82.823037,4.5,70,"Pizza, Restaurants, Italian"
S2MpjXHNVZgPOxGqhDfJlQ,Papa John's Pizza,1886 W Bay Dr,Largo,27.9171096,-82.8070547,2.5,9,"Pizza, Restaurants"
DMkMRN9xnIrtU0FMsxmALg,Islands Pizza,235 E Davis Blvd,Tampa,27.9266251,-82.4530508,3.0,143,"Restaurants, Nightlife, Bars, Pizza, Sports Bars"
GZcT1UgknU2L3vnLIBX69g,Domino's Pizza,23698 US Hwy 19 N,Clearwater,27.985825,-82.730422,2.5,15,"Restaurants, Pizza, Chicken Wings, Sandwiches"
tY80FC_d4VmZaroPlKfc8Q,H2 Kitchen + Pizzeria,6113 North Florida Ave,Tampa,28.0028675,-82.4591089,4.5,17,"Food Delivery Services, Chicken Wings, American (Traditional), Pizza, Restaurants, Food"
zS5CQZ4mFC9Q4uSzydcw9Q,Hungry Howie's Pizza & Subs,"7620 Gunn Hwy, Ste 130",Tampa,28.0781803,-82.5713708,4.5,8,"Chicken Wings, Italian, Sandwiches, Restaurants, Pizza"
